# time, data
8.706054687500000000e-01 5.862244337149736016e-22
8.710937500000000000e-01 -5.731315752743299537e-22
8.715820312500000000e-01 -9.924688609386886542e-22
8.720703125000000000e-01 6.471034927556086397e-22
8.725585937500000000e-01 2.392703133789601558e-21
8.730468750000000000e-01 8.474192536516424910e-22
8.735351562500000000e-01 2.700075887439916264e-21
8.740234375000000000e-01 1.358068065091188189e-22
8.745117187500000000e-01 -1.669859505832538547e-21
8.750000000000000000e-01 7.349705807562430628e-22
8.754882812500000000e-01 -1.024980178615578126e-21
8.759765625000000000e-01 1.745194154763733765e-22
8.764648437500000000e-01 1.736915530941332175e-21
8.769531250000000000e-01 7.265817162707052961e-22
8.774414062500000000e-01 5.007320995347591231e-22
8.779296875000000000e-01 1.220138740361185167e-22
8.784179687500000000e-01 2.068933535374256358e-22
8.789062500000000000e-01 1.311492439430161738e-22
8.793945312500000000e-01 -1.201393627299194219e-22
8.798828125000000000e-01 2.264654397651545337e-21
8.803710937500000000e-01 -5.841439944508166236e-22
8.808593750000000000e-01 -3.132063886862748734e-21
8.813476562500000000e-01 -1.338048954440968674e-21
8.818359375000000000e-01 -5.052810512052073750e-22
8.823242187500000000e-01 -2.080221688022508868e-21
8.828125000000000000e-01 -1.524453796079467366e-21
8.833007812500000000e-01 -6.246853371314926777e-22
8.837890625000000000e-01 -9.686561275227122945e-22
8.842773437500000000e-01 -1.215773758255076383e-22
8.847656250000000000e-01 -1.555691181117247298e-22
8.852539062500000000e-01 -9.555397139635756854e-22
8.857421875000000000e-01 -9.252861325423577748e-22
8.862304687500000000e-01 -7.870186830302593562e-22
8.867187500000000000e-01 -5.151313981887184177e-22
8.872070312500000000e-01 3.492233285185266533e-22
8.876953125000000000e-01 2.859921533563194565e-22
8.881835937500000000e-01 3.783530444572120337e-22
8.886718750000000000e-01 -6.720191213218639928e-22
8.891601562500000000e-01 7.495958425407119114e-22
8.896484375000000000e-01 -4.815499169246403072e-22
8.901367187500000000e-01 -1.632012085810453502e-21
8.906250000000000000e-01 -2.760593050018669443e-21
8.911132812500000000e-01 -1.788186329406336094e-21
8.916015625000000000e-01 -1.970764909854984352e-22
8.920898437500000000e-01 -1.619433578966107600e-21
8.925781250000000000e-01 1.107518767589802523e-21
8.930664062500000000e-01 -2.054934072637509887e-21
8.935546875000000000e-01 4.426534938552639296e-23
8.940429687500000000e-01 -6.752091293869729525e-22
8.945312500000000000e-01 7.567278032760356779e-22
8.950195312500000000e-01 8.016398266218792478e-22
8.955078125000000000e-01 2.788665467555855766e-21
8.959960937500000000e-01 2.805372880596923703e-22
8.964843750000000000e-01 -4.594672251974424664e-23
8.969726562500000000e-01 2.025444575552515656e-22
8.974609375000000000e-01 -1.685861581686248253e-21
8.979492187500000000e-01 2.629344047051481749e-22
8.984375000000000000e-01 1.699335768194373518e-21
8.989257812500000000e-01 -8.816233260896461991e-22
8.994140625000000000e-01 -5.021913369500379981e-22
8.999023437500000000e-01 1.864906653013963317e-21
9.003906250000000000e-01 -1.932946758096889095e-21
9.008789062500000000e-01 1.805275182414949846e-22
9.013671875000000000e-01 3.543206032861186349e-22
9.018554687500000000e-01 -2.590380376966186170e-21
9.023437500000000000e-01 -3.226558184149951090e-21
9.028320312500000000e-01 -5.292533551331015382e-22
9.033203125000000000e-01 1.162851873403867959e-22
9.038085937500000000e-01 1.527924601356092209e-21
9.042968750000000000e-01 1.744269432382889841e-21
9.047851562500000000e-01 -1.164513707980011515e-21
9.052734375000000000e-01 -3.919230810389832071e-22
9.057617187500000000e-01 5.818223653035719544e-22
9.062500000000000000e-01 -1.209922579656137217e-21
9.067382812500000000e-01 -1.045025848548318736e-21
9.072265625000000000e-01 9.071957437750380905e-25
9.077148437500000000e-01 -1.592210857533820543e-21
9.082031250000000000e-01 -1.055579805306027395e-21
9.086914062500000000e-01 4.063625094746002763e-22
9.091796875000000000e-01 -1.300867767292914065e-21
9.096679687500000000e-01 -1.665355223971724091e-21
9.101562500000000000e-01 -1.270632508397265682e-21
9.106445312500000000e-01 -6.683776319510313109e-22
9.111328125000000000e-01 1.185099437826822659e-21
9.116210937500000000e-01 2.654594821864902408e-23
9.121093750000000000e-01 -9.415120714033110479e-22
9.125976562500000000e-01 -1.277615579702779095e-21
9.130859375000000000e-01 4.009510969104552449e-22
9.135742187500000000e-01 -2.138343623407539388e-21
9.140625000000000000e-01 8.913649569750374139e-22
9.145507812500000000e-01 -4.122176761141843205e-22
9.150390625000000000e-01 -1.753919774966444360e-21
9.155273437500000000e-01 -1.434032101489374245e-21
9.160156250000000000e-01 -8.802533059228849284e-22
9.165039062500000000e-01 3.429799596332698444e-22
9.169921875000000000e-01 4.265291764770748408e-22
9.174804687500000000e-01 -4.224764164202460089e-22
9.179687500000000000e-01 -9.414799464298293281e-22
9.184570312500000000e-01 1.321872632182525759e-22
9.189453125000000000e-01 -1.112338795139260796e-21
9.194335937500000000e-01 7.228220467955932070e-23
9.199218750000000000e-01 2.377472957087596352e-21
9.204101562500000000e-01 3.543971945846285322e-22
9.208984375000000000e-01 1.344435168898635216e-21
9.213867187500000000e-01 2.168644088278027095e-22
9.218750000000000000e-01 1.986192945030020325e-21
9.223632812500000000e-01 9.879495768296387675e-22
9.228515625000000000e-01 1.373210766907140202e-21
9.233398437500000000e-01 -2.516743899588132181e-21
9.238281250000000000e-01 -1.279614204838247858e-21
9.243164062500000000e-01 2.174480661426416627e-21
9.248046875000000000e-01 1.193972818240733625e-21
9.252929687500000000e-01 6.277088098477464482e-22
9.257812500000000000e-01 -2.533900734748762264e-21
9.262695312500000000e-01 -9.098399140626785096e-22
9.267578125000000000e-01 2.507944161668011434e-22
9.272460937500000000e-01 2.189089917221558802e-22
9.277343750000000000e-01 -1.342367241776517914e-21
9.282226562500000000e-01 -4.401502621264372127e-22
9.287109375000000000e-01 -8.398938923017460427e-22
9.291992187500000000e-01 4.283858828423663285e-22
9.296875000000000000e-01 7.527996349679084719e-22
9.301757812500000000e-01 -1.299324434229376788e-21
9.306640625000000000e-01 -1.276728275218487413e-21
9.311523437500000000e-01 -2.766991407284500264e-23
9.316406250000000000e-01 -8.983242000717490647e-24
9.321289062500000000e-01 -1.378554877578621036e-21
9.326171875000000000e-01 -1.734380019652092185e-21
9.331054687500000000e-01 -1.209311720178554120e-21
9.335937500000000000e-01 3.842275388920307223e-22
9.340820312500000000e-01 -2.492453080528909481e-22
9.345703125000000000e-01 1.430908675439072112e-21
9.350585937500000000e-01 -2.131938002117568831e-22
9.355468750000000000e-01 1.257412879749859370e-21
9.360351562500000000e-01 7.331772274319392111e-22
9.365234375000000000e-01 -1.030960686552197799e-21
9.370117187500000000e-01 1.759409516108933437e-22
9.375000000000000000e-01 -3.312910030576657172e-22
9.379882812500000000e-01 5.821553872295220852e-22
9.384765625000000000e-01 -2.966282303130920694e-21
9.389648437500000000e-01 1.301192313675379294e-21
9.394531250000000000e-01 2.012546634400937517e-21
9.399414062500000000e-01 -5.090407599459705200e-22
9.404296875000000000e-01 1.253391145466590850e-21
9.409179687500000000e-01 2.249542754046889026e-22
9.414062500000000000e-01 -4.185278025345043493e-22
9.418945312500000000e-01 1.724950659991605012e-21
9.423828125000000000e-01 9.524375127259711968e-22
9.428710937500000000e-01 -1.003899781794284002e-21
9.433593750000000000e-01 -5.646917189150541526e-22
9.438476562500000000e-01 -1.212607697789976745e-21
9.443359375000000000e-01 -4.771059704618966257e-22
9.448242187500000000e-01 4.599206739794251495e-22
9.453125000000000000e-01 -2.067127283151940374e-21
9.458007812500000000e-01 6.097482778875938046e-22
9.462890625000000000e-01 -9.007894357840528507e-22
9.467773437500000000e-01 7.746136571789900649e-22
9.472656250000000000e-01 2.826328152664286852e-22
9.477539062500000000e-01 -2.702175918721320815e-21
9.482421875000000000e-01 2.024192777658968851e-21
9.487304687500000000e-01 1.851297893530041585e-22
9.492187500000000000e-01 -8.760932286823315203e-22
9.497070312500000000e-01 3.942086489156967381e-22
9.501953125000000000e-01 1.557885104089412256e-21
9.506835937500000000e-01 -1.477406888810731738e-21
9.511718750000000000e-01 2.738832571957164009e-21
9.516601562500000000e-01 1.209824697127276041e-21
9.521484375000000000e-01 -1.240897044400671807e-21
9.526367187500000000e-01 8.949472196672335899e-22
9.531250000000000000e-01 -1.041233305472814655e-21
9.536132812500000000e-01 -2.672894092346563447e-22
9.541015625000000000e-01 3.890725730334913753e-23
9.545898437500000000e-01 8.329811788234556036e-22
9.550781250000000000e-01 1.320784927112381083e-21
9.555664062500000000e-01 8.380094519071096825e-22
9.560546875000000000e-01 -7.173831467560267614e-22
9.565429687500000000e-01 1.171098445248436286e-22
9.570312500000000000e-01 3.693011990705073714e-22
9.575195312500000000e-01 -4.343513576601196786e-23
9.580078125000000000e-01 -1.080497692242362990e-21
9.584960937500000000e-01 -3.216503867515653369e-21
9.589843750000000000e-01 1.796796954487327097e-21
9.594726562500000000e-01 7.393917082635005080e-22
9.599609375000000000e-01 1.137929438830000809e-21
9.604492187500000000e-01 7.424007030663896972e-22
9.609375000000000000e-01 -1.413389376820363683e-21
9.614257812500000000e-01 -1.171532877520753126e-21
9.619140625000000000e-01 -1.162104577815806346e-23
9.624023437500000000e-01 -2.440776769633112919e-21
9.628906250000000000e-01 1.493382946157704511e-21
9.633789062500000000e-01 -1.601310842542770439e-21
9.638671875000000000e-01 -1.070878131713154865e-21
9.643554687500000000e-01 1.409697073318255602e-21
9.648437500000000000e-01 -9.443186803209573003e-22
9.653320312500000000e-01 1.249551313046948797e-21
9.658203125000000000e-01 -3.733087523830151198e-22
9.663085937500000000e-01 -9.561252528486712790e-22
9.667968750000000000e-01 3.993169606279229992e-22
9.672851562500000000e-01 -5.360765383125770805e-22
9.677734375000000000e-01 -2.781579099869693846e-21
9.682617187500000000e-01 4.716618964813885001e-22
9.687500000000000000e-01 1.056510455650707367e-21
9.692382812500000000e-01 1.155818190328455433e-21
9.697265625000000000e-01 1.621775502694768075e-21
9.702148437500000000e-01 -1.099197942517525859e-22
9.707031250000000000e-01 -2.028080583688640908e-21
9.711914062500000000e-01 7.325231097663968542e-22
9.716796875000000000e-01 7.641196559866269947e-23
9.721679687500000000e-01 -7.426739523658061771e-22
9.726562500000000000e-01 4.943931026820704534e-22
9.731445312500000000e-01 -1.297389361038052578e-21
9.736328125000000000e-01 -8.244412628619226956e-22
9.741210937500000000e-01 -1.520749167713973959e-21
9.746093750000000000e-01 4.680805051142311231e-22
9.750976562500000000e-01 6.283535272576607984e-23
9.755859375000000000e-01 -8.515064801724705609e-22
9.760742187500000000e-01 -1.914263336247274737e-21
9.765625000000000000e-01 7.366854805181615010e-22
9.770507812500000000e-01 -5.919671231197117608e-22
9.775390625000000000e-01 6.930249918858297019e-22
9.780273437500000000e-01 1.214560317894932748e-21
9.785156250000000000e-01 9.972495571568696485e-22
9.790039062500000000e-01 -1.662950479642352024e-22
9.794921875000000000e-01 9.842140473650494939e-22
9.799804687500000000e-01 2.029247386456186560e-21
9.804687500000000000e-01 5.508458739268776310e-22
9.809570312500000000e-01 -1.009382777898746171e-21
9.814453125000000000e-01 1.227243515255259189e-21
9.819335937500000000e-01 -1.408057073803162642e-21
9.824218750000000000e-01 1.367622563513005037e-21
9.829101562500000000e-01 -1.986111828396800957e-21
9.833984375000000000e-01 -1.387690071915866500e-21
9.838867187500000000e-01 1.322240273205537152e-21
9.843750000000000000e-01 -2.418322773733544913e-21
9.848632812500000000e-01 -2.554270681856411998e-21
9.853515625000000000e-01 -1.786775236437272566e-21
9.858398437500000000e-01 3.514165426441264523e-22
9.863281250000000000e-01 2.949469768421131301e-23
9.868164062500000000e-01 1.849636258695165491e-21
9.873046875000000000e-01 -4.136216974936395048e-21
9.877929687500000000e-01 -7.765384993237605607e-22
9.882812500000000000e-01 1.355380247867316231e-21
9.887695312500000000e-01 -2.002575568599193333e-22
9.892578125000000000e-01 2.143348836731552195e-21
9.897460937500000000e-01 1.156305582132506278e-21
9.902343750000000000e-01 6.975702624724474213e-22
9.907226562500000000e-01 -1.134324889185282424e-21
9.912109375000000000e-01 -2.588211081494496202e-22
9.916992187500000000e-01 2.960533577185071402e-21
9.921875000000000000e-01 2.002151066158876753e-22
9.926757812500000000e-01 7.742886693411737903e-22
9.931640625000000000e-01 -8.097363854493927945e-22
9.936523437500000000e-01 -5.635145131834047319e-22
9.941406250000000000e-01 -2.585949631964822060e-22
9.946289062500000000e-01 -1.083305450625595870e-22
9.951171875000000000e-01 1.128708921045297577e-21
9.956054687500000000e-01 7.113573616222733223e-22
9.960937500000000000e-01 -1.973463812475404514e-21
9.965820312500000000e-01 2.110441682950320967e-22
9.970703125000000000e-01 7.139564664179505465e-22
9.975585937500000000e-01 -5.069996205517190640e-22
9.980468750000000000e-01 -5.976071512394449390e-22
9.985351562500000000e-01 -1.953963184355310341e-22
9.990234375000000000e-01 1.019321245862483941e-21
9.995117187500000000e-01 1.666213835821636876e-21
1.000000000000000000e+00 -1.640640218031337206e-21
1.000488281250000000e+00 -3.111421841786739986e-22
1.000976562500000000e+00 -1.068537637636814967e-21
1.001464843750000000e+00 -6.143534375706014492e-22
1.001953125000000000e+00 1.391673472713763752e-22
1.002441406250000000e+00 2.253487002304838067e-21
1.002929687500000000e+00 -6.009716508882920699e-22
1.003417968750000000e+00 3.187772339887187970e-21
1.003906250000000000e+00 -4.391309462078538303e-22
1.004394531250000000e+00 -8.049799060740429029e-22
1.004882812500000000e+00 6.501853737569612200e-22
1.005371093750000000e+00 -1.243595495389387963e-21
1.005859375000000000e+00 2.351412719403235886e-21
1.006347656250000000e+00 -6.785111356172312183e-22
1.006835937500000000e+00 5.637449017272815025e-22
1.007324218750000000e+00 -2.102176976241399372e-21
1.007812500000000000e+00 1.614330336583378606e-21
1.008300781250000000e+00 -5.340922199735720763e-22
1.008789062500000000e+00 6.248974333902875410e-22
1.009277343750000000e+00 -1.626277878267908381e-21
1.009765625000000000e+00 -5.716170306552301394e-22
1.010253906250000000e+00 -2.123582363177348289e-21
1.010742187500000000e+00 -5.343224583092546860e-22
1.011230468750000000e+00 5.264636678160319559e-22
1.011718750000000000e+00 -1.275600999857807710e-21
1.012207031250000000e+00 9.104929514435613284e-22
1.012695312500000000e+00 1.098346604767691916e-21
1.013183593750000000e+00 -2.870051053574163736e-22
1.013671875000000000e+00 -1.002420556094285348e-21
1.014160156250000000e+00 -4.091920142322572047e-23
1.014648437500000000e+00 1.715524855369090244e-21
1.015136718750000000e+00 -7.065021437032200997e-22
1.015625000000000000e+00 1.501561914374646818e-21
1.016113281250000000e+00 -1.718737755619730199e-21
1.016601562500000000e+00 5.407584582779750871e-22
1.017089843750000000e+00 1.516622160626103269e-21
1.017578125000000000e+00 -6.106211627436458950e-22
1.018066406250000000e+00 1.903253565284363851e-21
1.018554687500000000e+00 1.551263679271358195e-21
1.019042968750000000e+00 -4.317914398737034726e-22
1.019531250000000000e+00 -8.313970669872028062e-23
1.020019531250000000e+00 1.064867927229344700e-21
1.020507812500000000e+00 -1.554919547872814299e-21
1.020996093750000000e+00 3.894903164490239827e-21
1.021484375000000000e+00 8.264111750613826232e-22
1.021972656250000000e+00 -1.320222837339879107e-21
1.022460937500000000e+00 -7.868728660060171788e-22
1.022949218750000000e+00 2.191686315683100417e-21
1.023437500000000000e+00 1.557489111881672771e-21
1.023925781250000000e+00 -1.081699583512118684e-21
1.024414062500000000e+00 -1.038639135453521393e-21
1.024902343750000000e+00 6.827245812123807356e-22
1.025390625000000000e+00 1.397591255047827171e-21
1.025878906250000000e+00 9.093327939789277883e-22
1.026367187500000000e+00 -2.166584424278516264e-21
1.026855468750000000e+00 -1.433533256920411154e-21
1.027343750000000000e+00 5.825181907564978917e-22
1.027832031250000000e+00 1.341445160524528676e-21
1.028320312500000000e+00 2.966483909427224855e-21
1.028808593750000000e+00 -2.791417126366765537e-22
1.029296875000000000e+00 -4.848775230056242615e-22
1.029785156250000000e+00 7.729760256587409018e-22
1.030273437500000000e+00 2.276426058743096630e-21
1.030761718750000000e+00 6.842584004894663276e-22
1.031250000000000000e+00 1.542493628719235271e-21
1.031738281250000000e+00 2.922065080792971195e-22
1.032226562500000000e+00 2.088518622220703065e-21
1.032714843750000000e+00 -1.316219652571477817e-21
1.033203125000000000e+00 -1.544582540966394292e-21
1.033691406250000000e+00 7.232081876451811520e-22
1.034179687500000000e+00 1.385911580429882913e-21
1.034667968750000000e+00 -6.598530770125048006e-22
1.035156250000000000e+00 6.235385021577572136e-23
1.035644531250000000e+00 2.141724551487070812e-21
1.036132812500000000e+00 3.739986167786769901e-22
1.036621093750000000e+00 1.836558326532571802e-21
1.037109375000000000e+00 -7.370707995091820610e-22
1.037597656250000000e+00 3.300104067690380261e-22
1.038085937500000000e+00 2.837162800255864596e-21
1.038574218750000000e+00 1.506589499868095795e-21
1.039062500000000000e+00 5.143521515710192983e-22
1.039550781250000000e+00 -6.567631334339401209e-22
1.040039062500000000e+00 -1.097099377923643027e-21
1.040527343750000000e+00 -6.150846097144791001e-22
1.041015625000000000e+00 4.557850241811194888e-22
1.041503906250000000e+00 1.028912753000011144e-21
1.041992187500000000e+00 -1.322564599853562784e-21
1.042480468750000000e+00 -7.974903507920618541e-22
1.042968750000000000e+00 1.220575032441845338e-21
1.043457031250000000e+00 4.373337058136685254e-22
1.043945312500000000e+00 -4.204275803589249704e-22
1.044433593750000000e+00 -8.262400473006725256e-23
1.044921875000000000e+00 2.173208963328638007e-23
1.045410156250000000e+00 -1.363067548902194649e-21
1.045898437500000000e+00 2.816109800465462825e-21
1.046386718750000000e+00 -1.488019404000891849e-21
1.046875000000000000e+00 1.370960276694929802e-21
1.047363281250000000e+00 -1.954591154713712274e-22
1.047851562500000000e+00 5.465575295706097580e-22
1.048339843750000000e+00 -1.352092217164231940e-21
1.048828125000000000e+00 -1.578640001536650908e-21
1.049316406250000000e+00 -1.327141401976413119e-21
1.049804687500000000e+00 1.443541591339908295e-22
1.050292968750000000e+00 6.843398947222326439e-22
1.050781250000000000e+00 5.950283679776529151e-22
1.051269531250000000e+00 1.772659701603365183e-22
1.051757812500000000e+00 3.525665769165591566e-22
1.052246093750000000e+00 -1.955572968892724258e-21
1.052734375000000000e+00 2.456374919730660906e-22
1.053222656250000000e+00 9.025541407913848359e-22
1.053710937500000000e+00 9.514207261310283071e-23
1.054199218750000000e+00 3.615968535007195681e-22
1.054687500000000000e+00 2.783021143433367148e-21
1.055175781250000000e+00 4.821496073377104280e-22
1.055664062500000000e+00 9.827978167951750774e-22
1.056152343750000000e+00 6.209134132123925672e-22
1.056640625000000000e+00 -1.611744364172031500e-21
1.057128906250000000e+00 -1.077469556137464809e-21
1.057617187500000000e+00 6.922063598460860665e-22
1.058105468750000000e+00 -3.902636864802660042e-22
1.058593750000000000e+00 -1.140140492761883660e-21
1.059082031250000000e+00 7.227985577720210362e-22
1.059570312500000000e+00 1.697294484069752923e-21
1.060058593750000000e+00 -2.565794355512633319e-22
1.060546875000000000e+00 -9.798220698294441991e-22
1.061035156250000000e+00 3.258242025272405199e-22
1.061523437500000000e+00 6.490316474878733147e-22
1.062011718750000000e+00 -1.789444579777638558e-21
1.062500000000000000e+00 2.603734387803382011e-22
1.062988281250000000e+00 -2.103082530025780220e-21
1.063476562500000000e+00 2.742276180368622464e-21
1.063964843750000000e+00 -1.086161557345296172e-21
1.064453125000000000e+00 -3.490588564859523313e-22
1.064941406250000000e+00 1.215927173732084021e-21
1.065429687500000000e+00 3.586782157339560027e-23
1.065917968750000000e+00 -2.987376998275742380e-22
1.066406250000000000e+00 7.927610175067630470e-22
1.066894531250000000e+00 -1.350003012638980499e-21
1.067382812500000000e+00 1.001442146217716332e-21
1.067871093750000000e+00 -6.510587917378760106e-22
1.068359375000000000e+00 -3.342922529519829324e-21
1.068847656250000000e+00 1.643301656815920015e-21
1.069335937500000000e+00 -2.260918810779675490e-21
1.069824218750000000e+00 1.293318167446448524e-21
1.070312500000000000e+00 4.632534794677556357e-22
1.070800781250000000e+00 2.883132270870283030e-21
1.071289062500000000e+00 -1.235648773892440412e-21
1.071777343750000000e+00 2.146129579011446286e-21
1.072265625000000000e+00 7.456665342964725937e-22
1.072753906250000000e+00 -8.026284676274128771e-22
1.073242187500000000e+00 1.551869026415140029e-21
1.073730468750000000e+00 -1.219522744974610753e-22
1.074218750000000000e+00 -2.122456576857451865e-21
1.074707031250000000e+00 -3.365391586091945781e-22
1.075195312500000000e+00 -1.275511671665346164e-21
1.075683593750000000e+00 1.300333516831923618e-21
1.076171875000000000e+00 -3.650429135047642996e-22
1.076660156250000000e+00 -1.248768972991215033e-21
1.077148437500000000e+00 -3.445856108928335622e-23
1.077636718750000000e+00 -5.973949257826828763e-22
1.078125000000000000e+00 -2.365207461775039011e-22
1.078613281250000000e+00 5.249637930651556215e-22
1.079101562500000000e+00 9.949691419908447891e-22
1.079589843750000000e+00 7.340718975620244823e-22
1.080078125000000000e+00 -7.207765644265305545e-22
1.080566406250000000e+00 2.794376694414587151e-22
1.081054687500000000e+00 1.704582864860209217e-21
1.081542968750000000e+00 1.495293126012392444e-22
1.082031250000000000e+00 -7.439464858277936696e-22
1.082519531250000000e+00 1.726759385387039753e-21
1.083007812500000000e+00 -1.262885720943760255e-21
1.083496093750000000e+00 4.110317064918603387e-22
1.083984375000000000e+00 -1.738882021104075453e-21
1.084472656250000000e+00 1.591192672259806990e-21
1.084960937500000000e+00 -9.161250241656441166e-22
1.085449218750000000e+00 6.736533119939742336e-22
1.085937500000000000e+00 3.174656523380491399e-21
1.086425781250000000e+00 -1.381417258938216740e-21
1.086914062500000000e+00 -7.699418514013139030e-22
1.087402343750000000e+00 2.352567162196615068e-22
1.087890625000000000e+00 -2.043872804935627536e-21
1.088378906250000000e+00 -7.627145103367562420e-23
1.088867187500000000e+00 -9.112781720609576825e-22
1.089355468750000000e+00 -5.139907126904440967e-23
1.089843750000000000e+00 -2.128946059265777009e-21
1.090332031250000000e+00 1.598903285294057046e-21
1.090820312500000000e+00 1.493372570612339093e-21
1.091308593750000000e+00 -9.257255863134855156e-22
1.091796875000000000e+00 1.368005857676145121e-21
1.092285156250000000e+00 2.612177350761180391e-21
1.092773437500000000e+00 -8.181133973939346151e-23
1.093261718750000000e+00 9.799234456824630625e-22
1.093750000000000000e+00 -2.115492673085156074e-22
1.094238281250000000e+00 -1.392913666986571746e-21
1.094726562500000000e+00 -8.083745491013879716e-22
1.095214843750000000e+00 -1.099599005893854979e-21
1.095703125000000000e+00 1.521852371356298750e-21
1.096191406250000000e+00 -1.651643688171552280e-21
1.096679687500000000e+00 1.405812208320113611e-21
1.097167968750000000e+00 1.123834943194351030e-21
1.097656250000000000e+00 -6.311888233987266411e-22
1.098144531250000000e+00 -8.673826410440357504e-22
1.098632812500000000e+00 8.200844896604895776e-23
1.099121093750000000e+00 1.248978333345645177e-21
1.099609375000000000e+00 2.051533144782984781e-22
1.100097656250000000e+00 2.549897656378939984e-22
1.100585937500000000e+00 -1.103253030170285749e-21
1.101074218750000000e+00 6.971401821246595889e-22
1.101562500000000000e+00 -1.935942868019111886e-21
1.102050781250000000e+00 -2.663236904459045337e-23
1.102539062500000000e+00 -2.299705771224800819e-22
1.103027343750000000e+00 -1.131753842336498822e-21
1.103515625000000000e+00 1.039100221442426619e-21
1.104003906250000000e+00 3.665471382563524368e-22
1.104492187500000000e+00 -6.683853228245502201e-22
1.104980468750000000e+00 1.163600091692121688e-21
1.105468750000000000e+00 -1.280465641330447373e-21
1.105957031250000000e+00 -1.571279821934445510e-21
1.106445312500000000e+00 3.289094225127582974e-21
1.106933593750000000e+00 3.938654228602375906e-22
1.107421875000000000e+00 1.822829098774017137e-22
1.107910156250000000e+00 1.329248804989918425e-21
1.108398437500000000e+00 -1.497320336181439476e-21
1.108886718750000000e+00 8.128954937343887901e-22
1.109375000000000000e+00 -1.319039139936394051e-21
1.109863281250000000e+00 8.085694094446190916e-23
1.110351562500000000e+00 -2.058714207041330815e-21
1.110839843750000000e+00 1.421272850269283143e-22
1.111328125000000000e+00 8.262676453305985779e-22
1.111816406250000000e+00 7.852670132351656548e-22
1.112304687500000000e+00 1.468974522692975692e-22
1.112792968750000000e+00 8.946261181881476319e-22
1.113281250000000000e+00 -5.536696727459541360e-22
1.113769531250000000e+00 1.003996563980666771e-21
1.114257812500000000e+00 3.940878747399788039e-22
1.114746093750000000e+00 -8.918303395712450448e-22
1.115234375000000000e+00 -1.910411091511461234e-22
1.115722656250000000e+00 -2.386482141291288905e-22
1.116210937500000000e+00 5.422371308946345161e-22
1.116699218750000000e+00 -1.034282751145937948e-21
1.117187500000000000e+00 -3.606469197470690088e-22
1.117675781250000000e+00 1.526098832540054050e-21
1.118164062500000000e+00 -7.564288080266495379e-22
1.118652343750000000e+00 -2.083127081147449041e-21
1.119140625000000000e+00 -2.373102310810886757e-21
1.119628906250000000e+00 -5.500351929367869817e-22
1.120117187500000000e+00 -3.115243217431741197e-22
1.120605468750000000e+00 -2.270135376700162871e-21
1.121093750000000000e+00 -5.447435068512989939e-22
1.121582031250000000e+00 -3.457513113732771876e-22
1.122070312500000000e+00 1.649428305200802321e-21
1.122558593750000000e+00 -3.059962153552980868e-22
1.123046875000000000e+00 4.815482637799071900e-23
1.123535156250000000e+00 -1.316878978284318316e-22
1.124023437500000000e+00 -1.331139071146616952e-22
1.124511718750000000e+00 8.443344339225464295e-22
1.125000000000000000e+00 4.977973749893305531e-24
1.125488281250000000e+00 1.119862737223901128e-21
1.125976562500000000e+00 -4.848345062233659172e-22
1.126464843750000000e+00 -2.379782306769393213e-22
1.126953125000000000e+00 -3.966667042918553318e-22
1.127441406250000000e+00 -6.709975287486759478e-22
1.127929687500000000e+00 -1.056215953494106429e-21
1.128417968750000000e+00 2.284088682814441128e-21
1.128906250000000000e+00 -9.638677916762660953e-22
1.129394531250000000e+00 1.299372523070914280e-21
1.129882812500000000e+00 -2.660132774302038238e-22
1.130371093750000000e+00 -3.691444402878975585e-22
1.130859375000000000e+00 -1.030299681248488094e-21
1.131347656250000000e+00 -4.202912912353788678e-23
1.131835937500000000e+00 -1.417552564249194505e-21
1.132324218750000000e+00 -5.072159732661471530e-22
1.132812500000000000e+00 -7.224482884005565171e-22
1.133300781250000000e+00 5.108349096411593754e-22
1.133789062500000000e+00 1.392919283159700187e-22
1.134277343750000000e+00 1.368763862224290588e-21
1.134765625000000000e+00 -2.341668411296250042e-21
1.135253906250000000e+00 -8.881385986923800206e-22
1.135742187500000000e+00 -1.202089262695029273e-21
1.136230468750000000e+00 -5.013986641274074857e-23
1.136718750000000000e+00 2.952651659908587556e-22
1.137207031250000000e+00 -3.735156724116856604e-22
1.137695312500000000e+00 1.315880265913841124e-22
1.138183593750000000e+00 -5.846821399290121088e-22
1.138671875000000000e+00 -3.424321719983782694e-22
1.139160156250000000e+00 8.940609104469140751e-22
1.139648437500000000e+00 -1.858640667304362212e-21
1.140136718750000000e+00 4.688234683023708007e-22
1.140625000000000000e+00 3.401555467422886599e-22
1.141113281250000000e+00 -2.474657498312073656e-21
1.141601562500000000e+00 4.458934959428291062e-22
1.142089843750000000e+00 1.303183312379413122e-21
1.142578125000000000e+00 2.061945562922797679e-21
1.143066406250000000e+00 -1.996371519240814520e-21
1.143554687500000000e+00 -3.598663632431887122e-22
1.144042968750000000e+00 1.225461396163657875e-21
1.144531250000000000e+00 -1.933486186049449705e-21
1.145019531250000000e+00 -2.333595664690619702e-21
1.145507812500000000e+00 2.957607804936229027e-22
1.145996093750000000e+00 2.164349225432647797e-21
1.146484375000000000e+00 3.038076653802322141e-22
1.146972656250000000e+00 -2.823942788641398559e-22
1.147460937500000000e+00 -8.649188967222964479e-22
1.147949218750000000e+00 -1.649213831573297889e-22
1.148437500000000000e+00 -4.714513590764730658e-22
1.148925781250000000e+00 -1.623377751084411057e-21
