# times, data
5.576171875000000000e-01 -1.115337538281982091e-22
5.585937500000000000e-01 -5.601689282637732451e-22
5.595703125000000000e-01 1.362192026518666936e-22
5.605468750000000000e-01 -2.329984887739028174e-22
5.615234375000000000e-01 2.031255563532915080e-22
5.625000000000000000e-01 3.952711845605698258e-22
5.634765625000000000e-01 4.182276983032430254e-22
5.644531250000000000e-01 5.910303098178967482e-23
5.654296875000000000e-01 2.677263363067923397e-23
5.664062500000000000e-01 -2.229166499532137228e-22
5.673828125000000000e-01 -1.534034293558738259e-22
5.683593750000000000e-01 1.538045718391055913e-22
5.693359375000000000e-01 2.258622296222004795e-22
5.703125000000000000e-01 -2.098669443808767296e-22
5.712890625000000000e-01 1.310271519731165381e-22
5.722656250000000000e-01 1.806699806455381988e-23
5.732421875000000000e-01 1.681886042944472215e-22
5.742187500000000000e-01 2.121647787320296658e-22
5.751953125000000000e-01 6.626572890721503165e-22
5.761718750000000000e-01 1.984433149337739778e-22
5.771484375000000000e-01 2.715054145857761806e-22
5.781250000000000000e-01 -1.005427704448771332e-22
5.791015625000000000e-01 2.739133757508700425e-22
5.800781250000000000e-01 2.669854062492431306e-22
5.810546875000000000e-01 4.174517362358126411e-23
5.820312500000000000e-01 4.965493451354927074e-23
5.830078125000000000e-01 2.240829798574118438e-23
5.839843750000000000e-01 2.065529665418201435e-22
5.849609375000000000e-01 -2.387819760743391970e-22
5.859375000000000000e-01 -2.026441222782815651e-22
5.869140625000000000e-01 -6.681447994098827768e-23
5.878906250000000000e-01 -8.413846726696944748e-23
5.888671875000000000e-01 6.009842682587609357e-23
5.898437500000000000e-01 -1.189419631657601417e-23
5.908203125000000000e-01 -6.191171916249636187e-23
5.917968750000000000e-01 1.875062835112322082e-22
5.927734375000000000e-01 1.305493241961717933e-22
5.937500000000000000e-01 -2.768906758748656591e-22
5.947265625000000000e-01 -7.241362017421053168e-23
5.957031250000000000e-01 -2.917806169418551855e-23
5.966796875000000000e-01 1.006074413759549254e-22
5.976562500000000000e-01 -9.578388087617757989e-24
5.986328125000000000e-01 2.742093784026164799e-22
5.996093750000000000e-01 -1.575045323821463554e-23
6.005859375000000000e-01 -3.375642093073472745e-22
6.015625000000000000e-01 2.517324610845553780e-22
6.025390625000000000e-01 2.503355056108238418e-22
6.035156250000000000e-01 -3.894793286223638916e-24
6.044921875000000000e-01 -9.963120804947353736e-23
6.054687500000000000e-01 -1.472647776973907426e-22
6.064453125000000000e-01 1.202054142510594231e-22
6.074218750000000000e-01 -2.618237032073895979e-22
6.083984375000000000e-01 1.036278339335345748e-23
6.093750000000000000e-01 -9.310446268015128118e-24
6.103515625000000000e-01 -1.192622807441641523e-22
6.113281250000000000e-01 2.859244950480655082e-23
6.123046875000000000e-01 9.040448654394036708e-23
6.132812500000000000e-01 -1.092409514271064580e-22
6.142578125000000000e-01 2.206605794083002733e-22
6.152343750000000000e-01 -1.621715979261324925e-22
6.162109375000000000e-01 -7.466144347739698320e-23
6.171875000000000000e-01 3.412390734363077869e-22
6.181640625000000000e-01 -2.145538613174007866e-22
6.191406250000000000e-01 -3.623975415161890492e-22
6.201171875000000000e-01 -2.231416046848611645e-22
6.210937500000000000e-01 1.067844113130174730e-22
6.220703125000000000e-01 1.040722994052576456e-22
6.230468750000000000e-01 3.904844559013488615e-22
6.240234375000000000e-01 -5.873087872009270205e-22
6.250000000000000000e-01 -1.522637404214214287e-22
6.259765625000000000e-01 -4.994399109050455346e-23
6.269531250000000000e-01 5.062005274537189507e-22
6.279296875000000000e-01 -4.132942020804139835e-23
6.289062500000000000e-01 4.899060799573315988e-22
6.298828125000000000e-01 -1.156619429763744970e-22
6.308593750000000000e-01 -4.223535548677866138e-23
6.318359375000000000e-01 -1.355419752353987265e-22
6.328125000000000000e-01 2.241892650811259338e-22
6.337890625000000000e-01 2.720769552828560586e-22
6.347656250000000000e-01 -8.097509540989981260e-23
6.357421875000000000e-01 1.124669847808226061e-22
6.367187500000000000e-01 1.884998683638669330e-22
6.376953125000000000e-01 -1.312548797404224841e-22
6.386718750000000000e-01 -1.046057995856565652e-22
6.396484375000000000e-01 -1.878407139186237983e-22
6.406250000000000000e-01 8.631565010959897292e-23
6.416015625000000000e-01 5.031479655381326628e-23
6.425781250000000000e-01 -3.043694898745961984e-22
6.435546875000000000e-01 -1.771136725852962199e-22
6.445312500000000000e-01 1.647630638002663858e-23
6.455078125000000000e-01 -4.697174862972996135e-22
6.464843750000000000e-01 -1.924353992417808894e-22
6.474609375000000000e-01 1.360329491554843862e-22
6.484375000000000000e-01 3.123157960475512700e-22
6.494140625000000000e-01 3.093062454728342331e-23
6.503906250000000000e-01 2.067209114288668648e-22
6.513671875000000000e-01 2.175809450923626255e-22
6.523437500000000000e-01 -1.066468878268706848e-22
6.533203125000000000e-01 -2.712258688203006591e-22
6.542968750000000000e-01 -3.529291050162572230e-22
6.552734375000000000e-01 3.451109355444666953e-22
6.562500000000000000e-01 1.444786279088460153e-22
6.572265625000000000e-01 2.755265984688484909e-22
6.582031250000000000e-01 -3.401213398664408483e-23
6.591796875000000000e-01 -6.081539934598399839e-23
6.601562500000000000e-01 2.536407979475896005e-24
6.611328125000000000e-01 8.735413701970395749e-23
6.621093750000000000e-01 9.376905823880352232e-23
6.630859375000000000e-01 -6.622650609179076661e-23
6.640625000000000000e-01 1.875993362731146741e-22
6.650390625000000000e-01 -4.316599301396931488e-22
6.660156250000000000e-01 -5.966332163920147494e-23
6.669921875000000000e-01 1.147144019612610044e-22
6.679687500000000000e-01 2.082231585019711669e-23
6.689453125000000000e-01 -8.108070948859368160e-23
6.699218750000000000e-01 -1.930421432888610078e-23
6.708984375000000000e-01 4.972907051491702103e-23
6.718750000000000000e-01 -9.278873477940000325e-23
6.728515625000000000e-01 1.170723225226396456e-22
6.738281250000000000e-01 2.271536233216898320e-22
6.748046875000000000e-01 -8.770887919054743955e-23
6.757812500000000000e-01 4.170194711021009683e-22
6.767578125000000000e-01 2.584801621435328466e-22
6.777343750000000000e-01 -9.444660108566025522e-23
6.787109375000000000e-01 -2.423943058665552608e-22
6.796875000000000000e-01 3.014257266315887273e-22
6.806640625000000000e-01 1.623194288749898800e-23
6.816406250000000000e-01 6.554002024565529693e-22
6.826171875000000000e-01 -2.470651471285269100e-22
6.835937500000000000e-01 1.589923695081650265e-22
6.845703125000000000e-01 -4.787585123050378441e-23
6.855468750000000000e-01 -9.904613354826794039e-23
6.865234375000000000e-01 -1.802875275111922592e-22
6.875000000000000000e-01 -3.704980300785000227e-22
6.884765625000000000e-01 1.276472517125865527e-22
6.894531250000000000e-01 -2.081768383505149319e-22
6.904296875000000000e-01 2.241796891559993841e-22
6.914062500000000000e-01 -3.046367384037694572e-22
6.923828125000000000e-01 -2.670075154689106781e-22
6.933593750000000000e-01 2.213562816907919527e-23
6.943359375000000000e-01 -2.085494880028985427e-22
6.953125000000000000e-01 8.170059808675815054e-23
6.962890625000000000e-01 7.074500800805505457e-24
6.972656250000000000e-01 -1.240090270156812216e-22
6.982421875000000000e-01 2.660686467238251579e-22
6.992187500000000000e-01 3.619623811178146355e-22
7.001953125000000000e-01 -1.872580002124988899e-22
7.011718750000000000e-01 1.527452400132396674e-22
7.021484375000000000e-01 -2.133373789446299372e-22
7.031250000000000000e-01 1.605063593073643789e-22
7.041015625000000000e-01 4.903333691275894692e-23
7.050781250000000000e-01 -2.292402274716257531e-22
7.060546875000000000e-01 1.579635893495237033e-22
7.070312500000000000e-01 -1.517964063030101384e-22
7.080078125000000000e-01 -1.334851740101978513e-22
7.089843750000000000e-01 -3.349262216958147517e-22
7.099609375000000000e-01 -6.864977501813292810e-23
7.109375000000000000e-01 -4.309786196389322515e-22
7.119140625000000000e-01 -1.324829041793057645e-22
7.128906250000000000e-01 2.427228557580043691e-22
7.138671875000000000e-01 3.966028856885638436e-22
7.148437500000000000e-01 -9.853544641645186333e-23
7.158203125000000000e-01 4.248534424335477070e-22
7.167968750000000000e-01 1.653880283220990985e-22
7.177734375000000000e-01 1.121382060904508604e-22
7.187500000000000000e-01 3.521775573185529264e-22
7.197265625000000000e-01 3.961784527934211684e-23
7.207031250000000000e-01 -4.525875069764443472e-22
7.216796875000000000e-01 -1.362714693550064078e-22
7.226562500000000000e-01 -9.182457115033805935e-23
7.236328125000000000e-01 -8.833046840064974203e-23
7.246093750000000000e-01 -2.082677106193069746e-22
7.255859375000000000e-01 -3.394662335750417594e-22
7.265625000000000000e-01 -1.780248409881113043e-22
7.275390625000000000e-01 2.089748018406349834e-22
7.285156250000000000e-01 -2.729539334550701459e-23
7.294921875000000000e-01 2.544044764360423084e-22
7.304687500000000000e-01 2.107541318930657653e-22
7.314453125000000000e-01 1.848316285965125914e-22
7.324218750000000000e-01 8.360411798203732969e-23
7.333984375000000000e-01 -1.878759909552831943e-22
7.343750000000000000e-01 3.018644477053665113e-22
7.353515625000000000e-01 -1.060074897490260935e-22
7.363281250000000000e-01 4.927894299596197693e-23
7.373046875000000000e-01 -2.827767041362562308e-22
7.382812500000000000e-01 -2.677993636901895571e-22
7.392578125000000000e-01 4.571751136044053877e-24
7.402343750000000000e-01 -9.340695665204426392e-23
7.412109375000000000e-01 8.533448133476018525e-23
7.421875000000000000e-01 2.661957152228343418e-22
7.431640625000000000e-01 -2.768370526112453742e-22
7.441406250000000000e-01 -5.669319547945298954e-22
7.451171875000000000e-01 1.995701539589853241e-22
7.460937500000000000e-01 2.012827981165275229e-22
7.470703125000000000e-01 1.799886115481162390e-22
7.480468750000000000e-01 -1.612717002953225738e-22
7.490234375000000000e-01 7.902136536965726045e-23
7.500000000000000000e-01 2.665734129020025996e-22
7.509765625000000000e-01 1.264726892119803115e-23
7.519531250000000000e-01 -7.819214233407123008e-23
7.529296875000000000e-01 -1.025854426711914071e-22
7.539062500000000000e-01 -1.043515868454525614e-22
7.548828125000000000e-01 3.747526164055486239e-23
7.558593750000000000e-01 1.984883175148257722e-23
7.568359375000000000e-01 5.136496411177408140e-23
7.578125000000000000e-01 1.429928630549319397e-22
7.587890625000000000e-01 1.126673606864503286e-22
7.597656250000000000e-01 -4.001548629817557908e-23
7.607421875000000000e-01 -1.301371864678207494e-22
7.617187500000000000e-01 -6.650279542414028521e-23
7.626953125000000000e-01 -9.553791577260803061e-23
7.636718750000000000e-01 -5.709861354704734413e-23
7.646484375000000000e-01 6.830103285592399269e-22
7.656250000000000000e-01 -1.231917524837876341e-22
7.666015625000000000e-01 -1.648054191340249190e-22
7.675781250000000000e-01 -2.715852767929535805e-22
7.685546875000000000e-01 3.900992471433648570e-22
7.695312500000000000e-01 1.944324221898815170e-23
7.705078125000000000e-01 -2.540839482118122076e-22
7.714843750000000000e-01 -1.574664471659378673e-22
7.724609375000000000e-01 3.222664472467451494e-22
7.734375000000000000e-01 2.918903970453958177e-22
7.744140625000000000e-01 2.571557418664292061e-22
7.753906250000000000e-01 4.187792169331412002e-23
7.763671875000000000e-01 -1.852055810234416461e-22
7.773437500000000000e-01 -2.662998773609188439e-23
7.783203125000000000e-01 5.565783977770112999e-23
7.792968750000000000e-01 -7.111427267473854638e-24
7.802734375000000000e-01 4.091426325559813247e-23
7.812500000000000000e-01 9.295859829800908143e-23
7.822265625000000000e-01 1.455483129042909745e-22
7.832031250000000000e-01 2.138596422831579278e-22
7.841796875000000000e-01 -3.024344341095937865e-23
7.851562500000000000e-01 -1.340365113893296168e-22
7.861328125000000000e-01 1.053366915854607556e-22
7.871093750000000000e-01 -2.902475028608505405e-22
7.880859375000000000e-01 -4.208722789955925076e-22
7.890625000000000000e-01 1.409462202133212995e-22
7.900390625000000000e-01 -1.279725785342661281e-22
7.910156250000000000e-01 -2.008211509277494968e-22
7.919921875000000000e-01 1.124048341244919426e-22
7.929687500000000000e-01 6.222531665707454405e-22
7.939453125000000000e-01 -3.323980857209883914e-22
7.949218750000000000e-01 -9.182695586815643088e-24
7.958984375000000000e-01 7.773238444440229767e-23
7.968750000000000000e-01 4.353053597811709785e-22
7.978515625000000000e-01 -2.750374771271457200e-23
7.988281250000000000e-01 1.969341381963792545e-22
7.998046875000000000e-01 2.052912587966529878e-22
8.007812500000000000e-01 2.555999923125556492e-22
8.017578125000000000e-01 -3.640320645640338994e-22
8.027343750000000000e-01 -5.263501511720355810e-23
8.037109375000000000e-01 -2.179712190526252555e-22
8.046875000000000000e-01 -1.298135356293629919e-22
8.056640625000000000e-01 5.935864545022485551e-22
8.066406250000000000e-01 3.888820735252654401e-22
8.076171875000000000e-01 -1.901116687934025352e-22
8.085937500000000000e-01 3.328107628901123821e-22
8.095703125000000000e-01 4.031324472517299455e-23
8.105468750000000000e-01 3.255512491679933623e-23
8.115234375000000000e-01 -1.173821545955199568e-23
8.125000000000000000e-01 -1.273682005078000813e-22
8.134765625000000000e-01 -7.252629140707666477e-23
8.144531250000000000e-01 -2.880787282026179949e-23
8.154296875000000000e-01 -1.179288043788167768e-23
8.164062500000000000e-01 -7.648127352749764727e-23
8.173828125000000000e-01 2.523751802255841530e-24
8.183593750000000000e-01 1.881278199741961079e-22
8.193359375000000000e-01 2.895022115252480587e-23
8.203125000000000000e-01 -1.949643162077387877e-22
8.212890625000000000e-01 -6.568589370990005687e-24
8.222656250000000000e-01 2.415725121739604391e-23
8.232421875000000000e-01 2.914416077395939747e-22
8.242187500000000000e-01 1.298159947242565760e-22
8.251953125000000000e-01 -5.039484736456777399e-24
8.261718750000000000e-01 -9.321819284204545797e-23
8.271484375000000000e-01 -3.115928578795507500e-22
8.281250000000000000e-01 -1.982901812979578998e-22
8.291015625000000000e-01 -6.430468130392643857e-23
8.300781250000000000e-01 -6.864990302713023862e-23
8.310546875000000000e-01 -3.297435890655716839e-22
8.320312500000000000e-01 -1.811764725380136735e-23
8.330078125000000000e-01 -1.876872677905673666e-22
8.339843750000000000e-01 -1.117699092949134822e-22
8.349609375000000000e-01 -9.511365161898499561e-24
8.359375000000000000e-01 -7.879902060212196551e-23
8.369140625000000000e-01 2.058061893659911727e-22
8.378906250000000000e-01 -1.840355823824216196e-22
8.388671875000000000e-01 1.759386928424943024e-22
8.398437500000000000e-01 2.590521008700012985e-22
8.408203125000000000e-01 -1.340077996989705686e-23
8.417968750000000000e-01 1.783846990750473544e-22
8.427734375000000000e-01 -1.591741924247206739e-22
8.437500000000000000e-01 -1.494410323852338715e-22
8.447265625000000000e-01 -1.013514310208116775e-22
8.457031250000000000e-01 -2.046914268301035673e-23
8.466796875000000000e-01 3.734588049515180284e-22
8.476562500000000000e-01 4.161420360872718532e-22
8.486328125000000000e-01 -8.374020565209099221e-23
8.496093750000000000e-01 -2.766527857064344046e-22
8.505859375000000000e-01 1.107521468119252706e-22
8.515625000000000000e-01 -4.137729111804581345e-22
8.525390625000000000e-01 -1.732209674611806960e-22
8.535156250000000000e-01 -3.606866527787323431e-22
8.544921875000000000e-01 7.296692374724098798e-23
8.554687500000000000e-01 1.494219161737972931e-22
8.564453125000000000e-01 -1.004676336251236947e-22
8.574218750000000000e-01 4.828173781971415633e-23
8.583984375000000000e-01 -1.036712726102674786e-22
8.593750000000000000e-01 -2.866594431652474077e-22
8.603515625000000000e-01 1.189810597587265796e-22
8.613281250000000000e-01 3.197055767345544476e-22
8.623046875000000000e-01 2.269225940290736045e-22
8.632812500000000000e-01 1.557160648664684978e-22
8.642578125000000000e-01 1.722347742231467254e-22
8.652343750000000000e-01 1.179567011912344610e-22
8.662109375000000000e-01 4.663871424665012634e-22
8.671875000000000000e-01 -2.962663778447868474e-22
8.681640625000000000e-01 -1.949749921840666592e-22
8.691406250000000000e-01 -1.726698571738329075e-22
8.701171875000000000e-01 2.434197022894706727e-22
8.710937500000000000e-01 -1.625144206331362677e-22
8.720703125000000000e-01 -1.791291358705640916e-23
8.730468750000000000e-01 -1.514583123783026668e-22
8.740234375000000000e-01 1.107001831964888812e-22
8.750000000000000000e-01 2.156346783948117329e-22
8.759765625000000000e-01 -1.823838709163312863e-22
8.769531250000000000e-01 -1.762955348029485638e-23
8.779296875000000000e-01 2.606774156682830557e-22
8.789062500000000000e-01 -9.091842368680061014e-23
8.798828125000000000e-01 -1.757368591909359856e-22
8.808593750000000000e-01 -1.581940104517926770e-23
8.818359375000000000e-01 1.174007630046892107e-22
8.828125000000000000e-01 1.077220459599678007e-23
8.837890625000000000e-01 -1.304222330175186249e-22
8.847656250000000000e-01 2.254587204053222801e-22
8.857421875000000000e-01 -8.195757235457164197e-24
8.867187500000000000e-01 1.206380220847784199e-22
8.876953125000000000e-01 -1.051512634071091096e-22
8.886718750000000000e-01 3.884266053833928464e-22
8.896484375000000000e-01 1.698197345332412630e-22
8.906250000000000000e-01 3.017752679159790151e-22
8.916015625000000000e-01 1.237540682564683664e-22
8.925781250000000000e-01 -7.047784165126315362e-23
8.935546875000000000e-01 -2.603255183907877057e-22
8.945312500000000000e-01 1.412199402620733782e-22
8.955078125000000000e-01 1.413134949136005982e-23
8.964843750000000000e-01 -1.364914774952869243e-22
8.974609375000000000e-01 -1.439068931206598198e-23
8.984375000000000000e-01 8.800256785398989021e-23
8.994140625000000000e-01 -1.135100203149629220e-22
9.003906250000000000e-01 -1.956277877159114550e-22
9.013671875000000000e-01 -6.757257883901682132e-23
9.023437500000000000e-01 -8.838365406115934151e-23
9.033203125000000000e-01 9.822671719039122350e-23
9.042968750000000000e-01 -4.143270393624812312e-22
9.052734375000000000e-01 2.075482068957896962e-22
9.062500000000000000e-01 3.215137806330227082e-22
9.072265625000000000e-01 -1.515799338175750919e-22
9.082031250000000000e-01 5.424882438282146842e-23
9.091796875000000000e-01 3.241550365604791249e-23
9.101562500000000000e-01 2.074695965539457561e-22
9.111328125000000000e-01 2.175101373649887115e-22
9.121093750000000000e-01 3.523551036697048246e-22
9.130859375000000000e-01 1.592170567797769232e-22
9.140625000000000000e-01 2.740128508381573501e-22
9.150390625000000000e-01 1.177449424991201148e-22
9.160156250000000000e-01 2.232246386242389484e-23
9.169921875000000000e-01 1.241333565637298800e-22
9.179687500000000000e-01 9.586807391446121341e-23
9.189453125000000000e-01 8.475877677217081050e-23
9.199218750000000000e-01 -2.538340768743603342e-22
9.208984375000000000e-01 2.253169596541154454e-22
9.218750000000000000e-01 1.807694458583214397e-22
9.228515625000000000e-01 -5.058764373542541757e-23
9.238281250000000000e-01 1.713695501918140529e-23
9.248046875000000000e-01 3.072437935783531869e-22
9.257812500000000000e-01 -3.260281186705344741e-22
9.267578125000000000e-01 -2.826718501010061412e-22
9.277343750000000000e-01 -1.012103750397317642e-22
9.287109375000000000e-01 -2.520757348114726583e-22
9.296875000000000000e-01 -2.060231310289416651e-23
9.306640625000000000e-01 -3.804745418370200237e-23
9.316406250000000000e-01 -4.394173234118637736e-22
9.326171875000000000e-01 5.067718307760783256e-23
9.335937500000000000e-01 1.728038965015415611e-22
9.345703125000000000e-01 -2.946170860593431323e-22
9.355468750000000000e-01 -1.249886055136341731e-22
9.365234375000000000e-01 -3.508904611320045361e-22
9.375000000000000000e-01 8.652993539833110908e-23
9.384765625000000000e-01 3.076047735263250536e-23
9.394531250000000000e-01 3.915671718107859473e-22
9.404296875000000000e-01 -1.602276385868481140e-22
9.414062500000000000e-01 2.666565158456682943e-23
9.423828125000000000e-01 1.743641146328677290e-22
9.433593750000000000e-01 5.535919432175845587e-22
9.443359375000000000e-01 2.970925978029107729e-22
9.453125000000000000e-01 -2.738371459065361019e-22
9.462890625000000000e-01 -2.207979001236906209e-22
9.472656250000000000e-01 3.211207046691640543e-22
9.482421875000000000e-01 -4.363201921188741020e-23
9.492187500000000000e-01 -5.331412497398984367e-22
9.501953125000000000e-01 -1.028144988513156700e-23
9.511718750000000000e-01 -4.713289179459286072e-22
9.521484375000000000e-01 -2.852872021201174628e-22
9.531250000000000000e-01 5.519084547867375404e-23
9.541015625000000000e-01 -2.800280191139583717e-22
9.550781250000000000e-01 2.546376449825735092e-22
9.560546875000000000e-01 -2.051695523417320888e-22
9.570312500000000000e-01 2.600690776471298493e-24
9.580078125000000000e-01 2.092639863023597585e-22
9.589843750000000000e-01 -4.119343827346820979e-22
9.599609375000000000e-01 -2.687537604574798472e-22
9.609375000000000000e-01 1.394648027282225576e-22
9.619140625000000000e-01 -2.087104347791699229e-22
9.628906250000000000e-01 -4.188083008321759081e-23
9.638671875000000000e-01 -1.797608919245355500e-23
9.648437500000000000e-01 -6.251848848055008316e-23
9.658203125000000000e-01 1.194158537561333964e-22
9.667968750000000000e-01 -1.016920110805756169e-22
9.677734375000000000e-01 7.345624480431208351e-23
9.687500000000000000e-01 1.001725039403257592e-22
9.697265625000000000e-01 1.574405511987344201e-22
9.707031250000000000e-01 -1.189320131873538887e-22
9.716796875000000000e-01 -2.336469917829781000e-22
9.726562500000000000e-01 -8.702742709648863500e-23
9.736328125000000000e-01 -2.838825467330468356e-22
9.746093750000000000e-01 -1.878430776365158302e-23
9.755859375000000000e-01 5.740911610447704724e-23
9.765625000000000000e-01 5.108091017168189395e-23
9.775390625000000000e-01 7.184476279362763848e-23
9.785156250000000000e-01 -3.596994173173325453e-22
9.794921875000000000e-01 -2.281860789253658566e-22
9.804687500000000000e-01 -9.838203233035873012e-23
9.814453125000000000e-01 1.109892147856785828e-22
9.824218750000000000e-01 1.797556715883413835e-22
9.833984375000000000e-01 -1.165751528824141825e-22
9.843750000000000000e-01 -1.869649383407076374e-22
9.853515625000000000e-01 6.841495631628738367e-23
9.863281250000000000e-01 7.998751411191241587e-23
9.873046875000000000e-01 -8.974652518907228061e-23
9.882812500000000000e-01 -6.638121651253968436e-23
9.892578125000000000e-01 -2.628823253414803964e-22
9.902343750000000000e-01 -6.719397097724545977e-22
9.912109375000000000e-01 -2.611807864080114451e-22
9.921875000000000000e-01 -9.511491449389392336e-23
9.931640625000000000e-01 -1.949354296676246601e-22
9.941406250000000000e-01 -2.008056991987385321e-22
9.951171875000000000e-01 3.282781777971453724e-22
9.960937500000000000e-01 8.820983443298360813e-23
9.970703125000000000e-01 -1.304785368600729453e-22
9.980468750000000000e-01 -1.382271513039283078e-23
9.990234375000000000e-01 1.093061952431285508e-22
